"","sd","sd_lfc","p_val","log_fc","X1","X2","X3","X4"
"Acrv1",0.0727444219086879,0.303713698393593,0,0.679546419830008,-7.36936445146688,-7.26449185367871,-6.99805015581369,-6.68981803163687
"Actl7b",0.0536227855131194,0.24831924324358,0,0.557560918426113,-6.46866348848632,-6.38458765119185,-6.33030049276178,-5.91110257006021
"Antxrl",0.160017531436084,0.708453912969613,0,1.59447061099648,-9.16573473206824,-8.56763563330633,-7.90810717266929,-7.57126412107176
"Aqp7",0.115204194187781,0.427624717478556,0,1.02643253787526,-8.30299386621854,-7.76777294152006,-7.27656132834328,-7.61319332466761
"Arf4",0.0827678798037608,0.448169146019483,0,0.929380033862395,-8.33845653217758,-8.3035135020027,-8.08083089780288,-7.3741334681403
"BC049635",0.0736221663683105,0.338644241470571,0,0.647024630222654,-7.54256235083707,-6.89553772061442,-6.77563365385674,-7.14091623980021
"Bbx",0.0730846376219086,0.337119569580329,0,0.635312888830039,-7.48649831584204,-7.05809163613345,-6.851185427012,-6.71405672150363
"Btbd10",0.0901167612240701,0.451964114466961,0,0.874129474805151,-8.60779497484578,-8.46166344686895,-8.14580131744629,-7.5875339720638
"Cabyr",0.0527438431760177,0.300178984151577,0,0.700303659900684,-6.7664135051411,-6.5917654111052,-6.39665798825365,-6.06610984524041
"Ccdc169",0.126793384435809,0.544604722411304,0,1.05738459610356,-8.40607296830622,-7.87750648056208,-7.34868837220266,-7.21334248291474
"Ccdc173",0.0566704522225853,0.251382155784292,0,0.555892784938945,-6.71338975684702,-6.66331405442967,-6.8407035598773,-7.21920683936862
"Ccer1",0.060400083536191,0.232495673688122,0,0.518580102995774,-6.51792731851729,-6.34953080867825,-6.11691846402683,-5.99934721552152
"Ccser2",0.159023192725906,0.671876205809996,0,1.46651051178811,-8.73170689410248,-8.54593026950419,-7.85617902851577,-7.26519638231437
"Cct8l1",0.131353205791214,0.850379382577488,0,1.18868612371351,-9.85506974507275,-9.53949807796492,-8.3508119542514,-8.14634999581979
"Cnbd2",0.0952049139615939,0.490586228840115,0,0.851251936324131,-8.67137485264664,-8.38076338481692,-8.04020721552703,-7.52951144849279
"Cylc2",0.0511685311049454,0.239121112709264,0,0.438456436952809,-6.84458975493268,-6.40613331797987,-6.29326574292941,-6.56485747605624
"Cypt12",0.0768704241469571,0.340652495158167,0,0.829632455950597,-7.20206376105648,-6.71003784094861,-6.37243130510589,-6.76569618370142
"Dgat2",0.106287681749032,0.424065222405073,0,1.02444600857655,-7.93381918501459,-7.5147228625652,-7.34329243067224,-6.90937317643804
"Dnajb7",0.0782677707858161,0.549188015472604,0,0.748782855249009,-8.53434274784812,-8.18728122822465,-7.43849837297565,-7.4451106754729
"Dpysl3",0.0956932667467235,0.407089113788438,0,0.979049109730287,-8.06396364668529,-7.4137554031134,-7.08491453695501,-7.55106015696688
"Dusp13",0.0757965232087603,0.404544190642128,0,0.806207382730721,-8.24835711986635,-8.18652685268601,-8.10917888748894,-7.38031946995529
"Dusp3",0.152368860874247,0.907590795468237,0,1.71773403450401,-9.87842210330981,-9.67334228848348,-8.60202303861004,-7.95560825397947
"Fam209",0.0774252363245324,0.324434244066328,0,0.74164375601777,-7.50947558145213,-7.35324428805436,-7.09439332253455,-6.76783182543436
"Fancd2os",0.0962568782838105,0.361027561047735,0,0.866589946625673,-7.9492462027771,-7.95893644559595,-7.64524184620775,-8.51183179283343
"Fhl5",0.127038943064448,0.479456291336141,0,1.12252493320269,-8.41406033285538,-7.91794179509221,-7.59937681234024,-7.29153539965269
"Gfer",0.0768631554003503,0.403053403586706,0,0.863664011352081,-7.97206037477535,-7.99330620805967,-7.64655415822189,-7.12964219670759
"Gm4275",0.0853124363169926,0.622908882823892,0,1.07916156271724,-8.09710039790471,-7.64568341599258,-7.01793883518748,-6.71011818997313
"Gm5142",0.0907448061834814,0.494921850166269,0,1.12487353430684,-7.70669413926092,-7.51447486962457,-7.14767052569486,-6.58182060495409
"Gstm5",0.066997687404609,0.252256131553021,0,0.560302434303432,-6.05223451774232,-6.21427105450685,-6.61253695204575,-6.11179850107519
"Gtf2f1",0.070894308431355,0.344982481538793,0,0.644622443930272,-7.75103147574514,-7.60036247516141,-7.44885140086603,-6.95574003123114
"Gtsf1l",0.0837798448844484,0.481233251796223,0,1.12912752776987,-7.54078711274212,-7.21605090485983,-6.8972235166601,-6.41165958497225
"Hsfy2",0.146478833242836,0.606039190805057,0,1.37227142564697,-9.18252535091278,-8.44795222803083,-8.02021202749424,-7.81025392526581
"Iqce",0.119504780820768,0.62366642508802,0,1.13801645415631,-9.24555834928853,-8.98424030836799,-8.97416797089769,-7.84622385421168
"Kif2b",0.0635317898219307,0.320739331079347,0,0.750352124322607,-6.89878610593798,-6.67887956596343,-6.45407030820092,-6.14843398161538
"Knop1",0.0889522080014255,0.391925829263285,0,0.929523781789738,-7.443576791688,-7.13989962847163,-6.9086201988651,-6.51405300989826
"Lyar",0.0503607861410435,0.260125362640996,0,0.578713420528585,-5.52946610648315,-5.58984391471444,-5.77046736438386,-6.10817952701173
"Lyzl6",0.0657990390184619,0.344269984741967,0,0.707609119408262,-7.66152435038636,-7.20724583734722,-6.9539152309781,-6.91186562703683
"Mbd3l1",0.102229766859029,0.4089938794273,0,0.910905246817157,-8.39034936140929,-7.66021535781754,-7.47944411459214,-7.62226648863348
"Mex3c",0.132778271237105,0.937084552651993,0,1.61447126378361,-10.2375278057943,-9.71783233225406,-8.89495092350116,-8.10336106847045
"Mycbpap",0.0731553642408653,0.40790781553329,0,0.814606775019262,-8.24389874357391,-8.17394894902396,-8.06961505989081,-7.3593421740047
"Nasp",0.0486395887783759,0.207530815260685,0,0.445543180432038,-6.1917458632857,-6.17582305398682,-6.37328717479576,-6.62136623441886
"Pdha2",0.087655052272397,0.373253780923032,0,0.790623067103574,-8.40311217133441,-8.41676121961864,-8.25388079722393,-7.62613815251507
"Pdk3",0.114670427757143,0.572178972298888,0,1.1141114056943,-9.23670828566182,-9.08155026517434,-8.58534461235216,-7.96743885948004
"Pex5l",0.163902023469044,0.988663419693411,0,2.11912492687647,-9.89442743536441,-10.0410052619614,-8.86731849700826,-7.9218803350849
"Prss46",0.132887365527918,0.663112720467185,0,1.29515892957453,-7.76463755978927,-8.11866627386151,-9.05979648936381,-9.06535641907604
"Rbl2",0.113265391843714,0.409501585504535,0,1.00218982351488,-8.3926114411731,-7.87777249404074,-7.39042161765822,-7.85517583763766
"Rffl",0.143195360321422,0.515343997909368,0,1.20242692219276,-8.78932627929976,-7.85543893084259,-7.586899357107,-8.06975782817231
"Rnf151",0.0672228943168157,0.310523148409347,0,0.721719275355182,-6.73487290843289,-6.54053152583866,-6.312051811137,-6.01315363307771
"Saxo1",0.163675366449335,0.954202721574708,0,1.80285778243046,-9.19196780766048,-8.23647265749306,-7.38911002523002,-7.05903059277955
"Scamp1",0.0976781417520795,0.498099502082835,0,0.948744965137449,-8.70112110028454,-8.62645536132337,-7.98241283761351,-7.67771039618592
"Scp2d1",0.104817144709988,0.45344751904833,0,1.04838699203018,-8.03236964797556,-7.67423415104544,-7.30817857773965,-6.98398265594538
"Sox5os3",0.141800151297833,0.769742041100248,0,1.22701761412134,-9.95139064550401,-9.41325524015772,-8.75075722964878,-8.18623762603638
"Spata25",0.113939984261116,0.701917003092431,0,0.976040056557983,-9.512682682315,-8.87540786454215,-8.30416597594318,-7.89936780798417
"Spata31",0.0711239323185587,0.304203118513463,0,0.727942562424889,-7.79381362833175,-7.36895046150077,-7.06587106590686,-7.29294577410535
"Sun3",0.101138642971447,0.515295173791177,0,1.03532854396562,-8.7197857847201,-8.71629858216216,-8.04663411615555,-7.68097003819653
"Tbc1d23",0.151118700648862,0.690563589333978,0,1.30647706818452,-9.24516488484183,-8.6029086133761,-7.93868781665732,-7.71838500649064
"Tekt5",0.189806379880289,0.993721452201585,0,2.06623643611635,-10.225503595313,-10.1960079031525,-9.20083510198894,-8.12977146703615
"Tex29",0.115580795751169,0.803820399521245,0,1.38993163005319,-8.64435749024006,-7.97054976730508,-7.25442586018687,-6.81794928829125
"Tex33",0.0522623261204738,0.415466441621982,0,0.922167711091833,-6.35544323911197,-6.26433881672358,-5.97472963531488,-5.43327552802014
"Tmem123",0.138948138108215,0.806966216089637,0,1.60159271598556,-9.65557056214262,-9.8634650462266,-10.0233480530871,-8.26187233024104
"Tmem144",0.211864338927597,1.07698126845923,0,2.27634983007322,-9.82874543277564,-9.803892159618,-8.77309892009124,-7.55239560270242
"Tmem205",0.13450226114375,0.59618704621255,0,1.25984841083293,-9.13113759229556,-9.16502852805425,-8.51508634723026,-7.90518011722132
"Tulp2",0.0623418958275938,0.228530721223408,0,0.526498133108869,-6.69314149814775,-6.5265237377515,-6.33638542369986,-6.16664336503889
"Adig",0.276452667952319,0.979996029155276,1.33226762955019e-15,2.25822021612386,-10.4419798980901,-10.9723830158626,-9.69178507647503,-8.71416279973877
"Il31",0.164822130874211,0.606358642532943,1.33226762955019e-15,1.35997350980434,-8.21798416314394,-8.04831705111443,-8.63677640041386,-9.40829056091878
"Samd4",0.0971858479372374,0.341428528136737,1.33226762955019e-15,0.796106141773874,-7.96589726147588,-7.41993282130183,-7.16979111970201,-7.36258039363576
"Tmx4",0.099597845408595,0.592231713077651,1.33226762955019e-15,0.816668460934038,-9.34618894203013,-8.72883242373436,-8.81462524371517,-7.91216396280032
"Vgll3",0.124640900921146,0.676068368174771,1.33226762955019e-15,1.01918284260084,-10.0643860236476,-9.55853185576323,-8.91920774231335,-8.53934901316239
"Coro2a",0.110486904860231,0.397292137970932,2.66453525910038e-15,0.900883193559664,-8.30527377556039,-7.90353068169351,-7.57408726980186,-7.40439058200073
"Eqtn",0.092399279511451,0.338234747781784,2.66453525910038e-15,0.752030546460067,-8.28391095650605,-8.00869058544906,-7.67401142993468,-7.53188041004598
"Slc16a7",0.0586659173837357,0.262377608405292,2.66453525910038e-15,0.476474910022591,-7.34232168636126,-7.21760239853925,-7.01718968867293,-6.74112748851666
"Ufd1l",0.115936168146993,0.424876951167785,2.66453525910038e-15,0.941605831301759,-8.57410891831878,-8.71140956678314,-8.17251141588897,-7.76980373548139
"Cyp51",0.1775318558724,0.606646610520807,3.99680288865056e-15,1.433659264277,-9.48752230827136,-8.90054844957624,-8.51929345662481,-8.05386304399436
"Tnfaip2",0.147790766475705,0.787176826232778,3.99680288865056e-15,1.19432351791085,-10.2102420389515,-9.60851504541462,-8.91096299459004,-8.41419152750377
"Hils1",0.0811789718203867,0.27567403063557,5.32907051820075e-15,0.652301143531863,-7.43272697504084,-7.01156521218261,-6.78042583150897,-7.18579356662599
"Lrrc34",0.101833090457607,0.394565133353993,6.66133814775094e-15,0.815452332303659,-7.74375732961921,-7.65987356475819,-7.66605901609246,-8.47532589706185
"Odf3",0.0956318964164076,0.328061663854885,1.46549439250521e-14,0.756688953232783,-8.20891779364928,-7.76712477570527,-7.45222884041649,-7.59681941853048
"Tmco5",0.0689265055401492,0.240110785805699,1.46549439250521e-14,0.545887858238409,-7.16735805970746,-6.85169426634807,-6.62147020146905,-7.05432404856614
"Tmem247",0.0812664793260599,0.263925663517173,1.59872115546023e-14,0.642332026162713,-7.37267659367863,-6.9947269774369,-6.73034456751591,-7.00611344483011
"Izumo2",0.0880067740356093,0.287597449419233,2.39808173319034e-14,0.691414867125535,-7.91629536284945,-7.49492272080072,-7.22488049572391,-7.6293725710261
"Tex43",0.121850536903307,0.394513686750534,2.39808173319034e-14,0.9567698652806,-8.52814710419062,-8.12381671051133,-7.988324549112,-7.57137723891002
"BC048562",0.188502451118309,0.652450589374433,3.06421554796543e-14,1.47483763416319,-9.50178014890295,-8.56350838924207,-8.02694251473976,-8.23178147424452
"Atl1",0.152281271641629,0.626642016715044,5.59552404411079e-14,1.17982791978672,-9.83831831251866,-9.73259936971012,-8.913491440593,-8.5527714499234
"Micalcl",0.208755025544067,0.720108667404976,5.72875080706581e-14,1.61708921125535,-9.4132674797725,-8.55415610126056,-8.014600557181,-7.79617826851715
"Ccdc183",0.103766920338944,0.363430109340289,5.99520433297585e-14,0.803058394032527,-8.32059045239757,-7.78396706679487,-7.51753205836505,-7.58738029112441
"Cxxc5",0.0963881038270909,0.34217488360375,8.79296635503124e-14,0.741181957899064,-8.54150335388191,-8.62579928022728,-8.52164629122289,-7.88461732232822
"Tor1aip1",0.116393548047325,0.486591742467506,9.45910016980633e-14,0.894038286939692,-8.66040929616794,-8.4585496557983,-8.02793494409884,-7.56451136885861
"Creb3l4",0.0603205276795521,0.249090794039093,1.31894495325469e-13,0.460720012733073,-7.33550791081339,-7.24199034990093,-7.00368102329934,-6.78127033716786
"Pmis2",0.108977974514876,0.388395253321051,3.17079695832945e-13,0.82000357280352,-8.20455203303145,-7.75750637924293,-7.38454846022793,-7.38988463615833
"Spaca4",0.0980944328166825,0.331434816751342,3.41060513164848e-13,0.73720906056911,-7.97657685870856,-7.63892035035953,-7.34219657869061,-7.23936779813945
"Cfap58",0.108391041693625,0.364820308049017,5.10258502117722e-13,0.808847281975272,-7.95006673885789,-7.8252095690885,-8.29998711264367,-8.63405685106377
"Sh3d21",0.0648539732878171,0.203845981444033,5.40900657597376e-13,0.483464660401961,-6.96232996529609,-6.685474139748,-6.47886530489413,-6.61250119006003
"Rnf4",0.0930702329364897,0.401254187576783,6.82121026329696e-13,0.690956943430518,-8.38450232109284,-8.12681412953854,-8.03088869698941,-7.43585718610802
"Ccdc27",0.198231175214486,0.664440196537763,6.88782364477447e-13,1.4714232026117,-9.58051826999939,-8.38601630997046,-8.10909506738769,-8.32386663096439
"Pfn3",0.184932598970536,0.65800582778577,1.36157751740029e-12,1.35589418410415,-9.36419852449424,-8.53159405410303,-8.00830434039009,-7.93828477391925
"Hacd2",0.0715835377033663,0.323209018680787,1.54010137976002e-12,0.523656721601011,-8.31269028111954,-8.23695465254974,-7.71329793094873,-7.72191961644186
"Cypt4",0.118371373694436,0.368330800042014,1.78523862359725e-12,0.86357901362035,-8.00299565848248,-7.59663290893589,-7.36774663706911,-7.13941664486213
"Pmfbp1",0.0576330895517531,0.189948238789596,3.225419931141e-12,0.415848289898039,-6.8862971793403,-6.55707389094484,-6.47044888944226,-6.76425763917355
"Cd55",0.201771809807687,1.068501191617,3.59579033215596e-12,1.45288612020511,-10.6983440652053,-10.1667001468817,-11.1834808290293,-8.71381402667659
"Acin1",0.097760661087619,0.441309550126398,4.15001366604884e-12,0.702026369786177,-8.29123747407974,-8.43663899452061,-9.13866536430679,-9.10323058117936
"Spata31d1d",0.118220777204362,1.12865161892886,4.66560123868476e-12,0.847059680762293,-10.8186018997852,-9.18881290439381,-8.51729724719731,-8.34175322363152
"Lmntd1",0.122169102450156,0.384148857467647,5.61017898803584e-12,0.87225591137024,-8.78477094330365,-8.11415086149825,-7.91251503193341,-8.08558927825344
"Spam1",0.146070674083347,0.467060881215261,5.85531623187308e-12,1.04205067658163,-8.52803093029314,-8.34379362904053,-8.53381644464454,-9.38584430562216
"Gigyf2",0.178893873041183,0.633019121353588,7.57793827688147e-12,1.26984348189791,-9.4896054783091,-9.58247616178933,-8.61182893581367,-8.31263267989142
"Cfap36",0.0773895295988962,0.23334527009978,9.30056032188986e-12,0.547138603660393,-6.51247924316211,-6.64340799273024,-6.75036206670813,-7.0596178468225
"Best1",0.0953175787506793,0.292793293943327,9.35651556233097e-12,0.673809371188102,-7.96739395084379,-7.72420555221706,-7.48165751191985,-7.29358457965568
"Banf2",0.175465801150392,0.784107158152882,9.55235890387485e-12,1.23988112437727,-10.4715126540306,-9.89932143710756,-9.26304746933828,-8.6594403127303
"Ccin",0.107610238130485,0.640437172790131,1.2158274387275e-11,0.756785411621628,-9.34222588557033,-8.85963363945773,-8.1028482278361,-7.99370766352642
"Chrne",0.15583099296875,0.482643210828338,1.6618706411009e-11,1.08909264327853,-9.34004123462541,-9.50348420739173,-8.97675996912805,-8.4143915641132
"Cpeb2",0.0739098537624562,0.245630058275218,2.28377317057493e-11,0.513244380917991,-7.98587820791235,-7.97772239632078,-7.86771727648455,-7.46447801540279
"Fam71e2",0.143871411022527,0.504567714021045,2.73980838016996e-11,0.995365923106524,-9.33691448772642,-9.2999814053379,-8.65833158654343,-8.30461548223138
"Usp50",0.0846213148098489,0.254452705920861,3.06061842536565e-11,0.584118624875677,-7.64170441564329,-7.20005341639879,-7.05758579076761,-7.40762557806515
"Smap1",0.132598433515335,0.379326760639885,4.30375735049893e-11,0.908851975314588,-8.15902285476531,-7.70408391104618,-7.54669090537456,-7.25017087945072
"Gtf2a2",0.0726299252220604,0.233921906404727,4.57300863843102e-11,0.497187117719283,-7.82275038598189,-7.84940063684295,-7.77625501309457,-7.35221351912367
"Fsip1",0.178383048783045,0.56684061094946,4.68625138694279e-11,1.22049352581889,-8.30964779859478,-8.2715298616387,-8.72574039455334,-9.49202338745759
"Gtf2e2",0.174551294991027,0.515087308011033,4.93831642245368e-11,1.19296676691192,-8.16962033857835,-9.00813569200092,-9.36258710549026,-9.09256406118798
"Hspb9",0.0962808578523131,0.269416014415769,5.22595300367357e-11,0.657247355558391,-6.70475370966828,-6.98668941643177,-7.36200106522667,-6.99732910886974
"Fsip2",0.0970368579507953,0.3067004128185,5.38249445014571e-11,0.661996733665557,-7.73400146823881,-7.70452626384997,-7.87769000731731,-8.36652299751553
"Ccdc186",0.099036352347125,0.295652481175279,5.92246252040241e-11,0.674276444456548,-8.36015181592182,-7.79732354876621,-7.68587537146527,-7.98336402618132
"Ckmt2",0.125884669067184,0.428029708088534,6.94804214163014e-11,0.85417236252465,-9.40667238077609,-9.42113928561635,-8.5669669230917,-8.823220860429
"Ccdc55",0.122384664033326,0.381160776885578,7.42952366294958e-11,0.829238854437141,-7.84424334810642,-7.7924757917771,-8.16149050448196,-8.62171464621424
"Cep162",0.148698241520025,0.444183756595967,7.93605181570456e-11,1.00611237015679,-8.91078808659132,-8.21883005370331,-7.90467571643454,-8.05729912855359
"Stambpl1",0.143701882329042,0.408004532826753,1.0757394974803e-10,0.96595891198425,-8.79309647769061,-8.59094552138765,-8.32054168719504,-9.28650059917929
"Cdca2",0.085166666648355,0.271630906273723,1.08804965037734e-10,0.572346184950617,-8.31967797229018,-8.34629605053801,-7.77394986558739,-8.016782741934
"Hdgfrp2",0.112770418561511,0.40483116314842,1.47803103089927e-10,0.752802382597784,-8.47771952309051,-8.56708086598901,-8.73858549982238,-7.81427848339123
"Gsg2",0.0980207759616925,0.287469671247487,1.59192659054952e-10,0.653272859738542,-7.0060995163227,-6.82343857751939,-6.93589281894638,-7.47671143725793
"Pgam2",0.0606677661287456,0.193563462695663,2.08707717774814e-10,0.401908502224839,-6.18849936780729,-6.16541979177039,-6.18852286893552,-6.56732829399523
"Mycbp",0.0979851831807258,0.276058572359533,2.19104734355824e-10,0.648422926443772,-8.29793435855503,-8.55258355362827,-8.39379369053096,-7.9041606271845
"Zc2hc1c",0.152638042667655,0.691510872252341,2.29296581721883e-10,1.00906479485995,-8.33072577400228,-9.33979056886223,-9.57726559849312,-9.94546203886733
"Tnrc18",0.153795604717093,0.422145856420738,2.63718380466571e-10,1.01352838598207,-8.71568766512053,-8.37902569671496,-8.87686128991453,-9.39255408269703
"Trim36",0.0819626397159552,0.232979829922756,2.85167889302329e-10,0.53918965579906,-7.43553509478296,-7.02726611467825,-6.8963454389839,-7.19850399194155
"Gstt4",0.0817426181697447,0.242809061264415,3.24248627947554e-10,0.536178758446699,-7.24322157668543,-6.86534059902448,-6.70704281823873,-7.12143300283176
"Tprn",0.126362059582866,0.381722697997791,5.86943826874631e-10,0.817597399185382,-7.79939033731145,-8.27481537648652,-8.61698773649683,-8.59544488497278
"Spag6l",0.0910961383789027,0.280138891356144,6.82263578966058e-10,0.587342292518514,-7.55519597230847,-7.51248306634192,-7.88967889179746,-8.09982535886044
"Rhbdd1",0.164923149375348,0.644003121530901,7.30526306114143e-10,1.06163157906818,-9.92771553889126,-9.45175760026118,-9.17520766881357,-8.390126021193
"Atpaf2",0.174773558351911,0.65959198488668,9.66510871336368e-10,1.11758759680884,-10.2079638011164,-9.85421111282319,-9.19049799879703,-8.73662351601435
"Laptm4a",0.0677864342272862,0.228494998558315,1.0380936110721e-09,0.432718893997277,-7.43231563020885,-7.36350001794425,-7.35046113373338,-6.93078112394697
"Tulp4",0.182924980002186,0.535225967797113,1.13137232915506e-09,1.16530139371053,-9.2411335573399,-9.35779421268815,-9.14856330180249,-8.19249281897762
"Izumo1",0.0883921295365885,0.305332784276677,1.25692389829624e-09,0.561663008005148,-8.64363224256049,-8.56778890680686,-8.18331702293574,-8.00612589880172
"Arih1",0.0740644380793568,0.293647519313099,1.41990286195437e-09,0.469231500022903,-8.07180919287181,-7.84537109771145,-7.66863647599029,-7.37613959768855
"Spata20",0.0771529688775073,0.202478767460198,1.46989220795035e-09,0.48838699353356,-7.01162445631022,-6.7092670304759,-6.52323746277666,-6.79241511148421
"Gm527",0.186343421918177,0.481732246986754,1.79630710306355e-09,1.17379529353658,-9.44822960908342,-8.96305852718066,-8.87210887311844,-8.27443431554684
"Acyp1",0.0674339958478666,0.280258697245804,2.08796446798942e-09,0.423197659047568,-7.5604007281058,-7.49761410378475,-7.92081176283232,-8.07805567749363
