"","sd","sd_lfc","p_val","log_fc","X1","X2","X3","X4"
"Scamp2",0.0891926045499111,0.226298683796837,1.81162823982284e-05,0.416484603522083,-8.44768864095471,-8.35939808633871,-8.14491335174079,-7.94291348281662
"Ccdc178",0.195076789848348,0.39448231127265,1.84588980820521e-05,0.910159329970117,-8.17217788240625,-8.45918546775307,-8.78359085947549,-9.08233721237637
"Dpy30",0.103944074362492,0.213170152469371,1.86709257974371e-05,0.484722161780359,-8.05855628159776,-7.76424300753959,-7.57383411981741,-7.64811352309687
"Smco2",0.113432811509451,0.238046959835851,1.95165607341785e-05,0.527936474779697,-7.96026114949372,-7.56212394505354,-7.43232467471402,-7.49392166448461
"Fam221b",0.10044806879647,0.190858494144868,2.05367006240742e-05,0.466447427035211,-7.76591341819724,-7.5080146467161,-7.29946599116203,-7.5136088045649
"Ank2",0.167151291708115,0.342352166762306,2.13244760809417e-05,0.774894710516323,-9.44805335718779,-8.82071094008353,-8.67315864667147,-8.8488953428774
"Zc3h14",0.0878933918593355,0.17655652882146,2.48217685325791e-05,0.404694590338171,-7.29641334959259,-7.1364353242195,-6.99025697250182,-6.89171875925442
"Mcu",0.149336080633457,0.580945755312726,2.97754797191629e-05,0.681922823538931,-10.3121882268153,-9.59248762008406,-8.91056479654513,-9.40514045169934
"Bbs5",0.16309013185966,0.339550328674498,3.00453613841789e-05,0.744420135548452,-9.14021466403428,-9.35513999443291,-8.77126151776261,-8.61071985888445
"Sclt1",0.154324382498244,0.294750059983658,3.55525487796271e-05,0.69894021939487,-7.81016050083821,-8.00404408740842,-8.50910072023308,-8.12550606664268
"Tob1",0.499561392282038,1.61107564932488,3.57294972368472e-05,2.26200586246697,-12.8065891353529,-11.6966858788931,-12.8961437199948,-9.43468001642611
"Bola3",0.148440959812735,0.289945526985384,3.71945999373402e-05,0.670876305646996,-8.30416790012726,-8.33658069111894,-8.14816121013695,-8.81903751578394
"Suclg1",0.130613976813277,0.25667724684548,3.85181504078957e-05,0.589339870079611,-8.12022278408574,-8.01430871066702,-8.22830731466592,-8.60364858074663
"Chd5",0.12556848171175,0.245172119276786,4.72845261305643e-05,0.56108996329379,-8.6248268487757,-8.2084995088457,-8.06373688548191,-8.17999224301486
"Ralgds",0.104795600070166,0.254081473217817,4.79597578131319e-05,0.467950445287228,-8.67889910448624,-8.65323856824157,-9.12118901352879,-9.08919987876174
"Pdilt",0.0911576876703587,0.1963641606374,5.11494986086269e-05,0.405793810810382,-7.89832663180984,-7.78577617071049,-7.53266981120602,-7.49253282099945
"Lrrc16a",0.16382552251211,0.337549633633398,5.88103347554103e-05,0.724354851044888,-8.74506610138103,-8.71786754190899,-8.8895009299839,-9.44222239295388
"Spesp1",0.12259886297494,0.256153153009461,6.32144774033172e-05,0.540155327828558,-7.99895097472932,-7.98835316929148,-8.08195315583771,-8.52850849712004
"Fam174a",0.151366582721071,0.305572138430512,6.62081216891153e-05,0.665382779953143,-8.55214070450829,-8.39444710226052,-8.44270938904918,-9.05982988221366
"Ift43",0.118507069293697,0.275031428721261,6.73106633763965e-05,0.520512481077002,-7.98098628084773,-8.05263031501926,-8.04724039724264,-8.57314279609626
"Tesk2",0.180867955520864,0.326693747774247,6.91704608097865e-05,0.793344860660424,-9.18036342831958,-8.69521844689338,-9.14035957448382,-9.4885633075538
"A430005L14Rik",0.154526936424282,0.387160649247143,7.39427310794127e-05,0.675557711896518,-9.20266655372136,-10.0571936332665,-9.38163592137,-9.78791930431728
"Abhd17b",0.162746472428297,0.435221927026289,7.59167662027771e-05,0.710555184377261,-8.50755505337983,-9.00812617181731,-9.2181102377571,-9.54554721690754
"Samd15",0.138349124300392,0.290128974401815,7.68140807201334e-05,0.603680371219653,-8.25537993889491,-8.85906031011456,-8.88151297530307,-8.68160275889225
"Gm5800",0.181501601388564,0.335908882903981,8.00493608865693e-05,0.79033542229622,-8.37153546725948,-8.6298644873691,-8.85627447539149,-9.1618708895557
"Ctnnbl1",0.093407652834606,0.243756647400208,9.78533242741442e-05,0.402607956264898,-8.41270810174251,-8.29158147637868,-8.3906193050641,-7.88897352011379
"Mtfr1",0.109777362569034,0.199142369045714,0.000100326888262448,0.472558713188989,-7.77428380552201,-7.43462661728399,-7.30172509233302,-7.48752310255308
"Efhb",0.136313905564555,0.264747187367741,0.00011742218850852,0.582024518423259,-8.52068606004202,-8.45960539291542,-8.58716934677374,-9.04162991133868
"Spata17",0.0997438485226898,0.181769686482642,0.000123626695069046,0.424733049060991,-7.97187597115095,-7.75575615752138,-7.54714292208996,-7.64924958096181
"Sox6",0.178217119597737,0.321710031895503,0.000128827713227864,0.757247156318044,-9.03217473092762,-8.48884155309595,-8.51151404947852,-8.27492757460958
"Morc2b",0.122860218775157,0.276951437162095,0.000135288784207432,0.520686313108271,-8.0267882864685,-8.09976660458199,-8.41425139982126,-8.62045291769026
"Sqrdl",0.112034627324008,0.229690444804917,0.000144573457738773,0.4731343854377,-7.7922370917982,-7.48988330902623,-7.42971448631823,-7.90284887175593
"Rnaseh2a",0.119111858590703,0.208788374371855,0.000149567074480217,0.50211031741066,-7.33595956269013,-7.56350456742077,-7.83806988010079,-7.65535223789416
"Wdr63",0.257927857459656,0.588929765107063,0.000151082409995951,1.08669561629689,-8.64083861921327,-9.22830363208764,-9.72753423551016,-9.9724239514146
"Capns1",0.141401057784849,0.257506765526212,0.000152217101868413,0.595508714927854,-7.77993886966744,-8.08892128499838,-8.37544758459529,-8.25086570939936
"Trim17",0.153393785878119,0.266156477870803,0.000152523486637968,0.645946266274698,-8.55228623432733,-8.21063623104779,-7.90633996805264,-8.29296329491159
"Actr10",0.107062909253444,0.197021143346407,0.000153354968847719,0.450713930565191,-7.83278209118509,-7.57242031181155,-7.3820681606199,-7.45882096767145
"Lrrfip2",0.118439607276002,0.219430547913926,0.000163180538421681,0.496943233372376,-7.85739624600832,-7.60276811119196,-7.36045301263594,-7.4397487938186
"Efcab6",0.0966023321501654,0.282661482126127,0.000167492044447215,0.404748143499015,-7.87348131634032,-8.02211355032579,-8.42686169382481,-8.42507027943228
"Tmem191c",0.140431787603321,0.357983193939732,0.000175827080342028,0.586837020557205,-8.75063519459762,-8.54736860700823,-8.16704925899027,-7.96053158645102
"Ylpm1",0.214696169040937,0.371533246739739,0.000182893254995431,0.895247303958252,-8.53058106535772,-9.09489669352267,-9.42582836931597,-9.09281184957571
"Tdrd6",0.129883011634008,0.253767901805106,0.000187868721013285,0.54079550045465,-7.9001488029472,-8.14296152276181,-8.44094430340185,-8.41023509823261
"Rnf220",0.116368592506186,0.228655659100864,0.000192395244893007,0.48389270161179,-8.31780537390819,-8.06256270211266,-8.03308901145649,-8.51698171306828
"Shfm1",0.216620042695875,0.408602025405071,0.000224053234746613,0.893197528099854,-8.80691515184496,-8.7034802051517,-9.21254626164547,-9.59667773325155
"Sep15",0.24433012366115,0.469034920152909,0.000227822768494423,1.00651658179294,-8.77274760762536,-9.43050717823706,-9.7792641894183,-9.75572697014163
"Zscan21",0.256929092636692,0.564888589317816,0.000250864492163494,1.05269985274027,-9.09472493510535,-9.307430698503,-10.3601305512433,-9.81567807534675
"Ipo5",0.107820294330713,0.181677439228036,0.00028513466911706,0.438557864470218,-7.82214507658714,-7.59438037316331,-7.38358721211692,-7.53887580134026
"Fam184a",0.159735105984506,0.309909935416419,0.000289314453398415,0.649178730108712,-8.49291541810209,-8.50311597247089,-8.77603234133623,-9.1522947025796
"Pnmal2",0.140593440969854,0.31297650735081,0.00028974310239871,0.571336616537556,-8.61099239496984,-9.18232901150739,-9.31881284080365,-9.1630328100389
"Tcte1",0.177728147985299,0.370931866864856,0.000299417100711796,0.720879855357254,-8.29579288021301,-8.55500169540236,-9.01667273557027,-9.06385915438705
"Wdr26",0.180684895557511,0.352626071059402,0.00031271485590878,0.731035729842285,-8.35905347770599,-8.64996839129593,-9.12204680541538,-8.3910110755731
"Rfx4",0.104000478095927,0.265618115712236,0.000315455818039378,0.420564463951273,-8.84918270000031,-8.64490031905085,-8.46543877826828,-8.22433585509958
"Fgfr1op2",0.153142250737592,0.307424023106472,0.000322462461077144,0.618498623426813,-7.99362241733478,-8.05631675657277,-8.23523259503437,-8.67481537999958
"Pdzk1",0.155865530876336,0.270021720051753,0.00033759177745285,0.62781857093893,-8.44353011484859,-7.95915621017317,-8.01760285710368,-7.81571154390966
"Hrasls",0.10022915902591,0.198087428120386,0.000338608717021405,0.403647142813203,-7.32921744040501,-7.33542499981225,-7.36857994858221,-7.73907214262546
"Carlr",0.211968371555994,0.362017654566553,0.000390106658837652,0.846563098888939,-9.49936763618944,-8.97296374241364,-8.6528045373005,-9.23405308510846
"Cldnd2",0.275872545308104,0.491091295681163,0.000404898564696499,1.09934921143484,-9.7636480488376,-9.12411740676718,-8.79441496363519,-8.66429883740276
"Pi4k2b",0.23326064351051,0.397632557393882,0.000405509846191254,0.929457665578747,-9.40122504445329,-8.908591667319,-8.69091783390482,-8.47176737887455
"Spaca6",0.156453187874886,0.353571022055684,0.000408827081632257,0.623105509055483,-9.52725537723898,-9.42768234390708,-8.95156642828138,-8.8045768348516
"Tpgs2",0.113986037067885,0.192900118753923,0.000411444024482677,0.453798927100866,-7.25400867713808,-7.4083262102297,-7.70780760423895,-7.37382835293364
"Smg7",0.184994121798531,0.317972209001159,0.000441033505729216,0.733435822603351,-9.15389431692716,-9.57230467088596,-9.39675785962515,-8.83886884828261
"Ndufaf2",0.125001650466044,0.203150227336958,0.00045418702465394,0.494709987659538,-7.92477858442602,-7.7137467486097,-7.71689253433995,-7.43006859676648
"Gm13872",0.292861395680152,0.506495343887967,0.000470404113789513,1.15657907097351,-9.82544156630982,-9.04422480371964,-8.66886249533631,-8.8668392875521
"Pifo",0.101631389870711,0.269615182132171,0.000471738772867436,0.401297511543353,-8.78537004917336,-8.7135844932432,-8.31228698169984,-8.26105802473993
"Tax1bp1",0.102222426688189,0.196326557632442,0.0004762658323747,0.403397437847595,-7.59545031483229,-7.60422716428264,-8.00762460213024,-7.65631678590236
"Zfp13",0.277176387475212,0.468920308210187,0.000482596305896088,1.09293617834403,-8.6204773361258,-8.89003340290738,-8.95198285310401,-9.71341351446983
"Ncbp1",0.135166008666348,0.229742892142852,0.000540330945944856,0.529301069837294,-7.59639466235082,-7.86076703051944,-8.01701027038404,-8.12569573218811
"Asnsd1",0.17969618798469,0.29692372316974,0.000560664987058423,0.702075325506401,-8.13573383454145,-8.59870283590675,-8.83780916004785,-8.63771171908482
"C87436",0.171405066096258,0.275172839786535,0.000581765164722192,0.668149601130297,-8.44062476998315,-8.76228985807464,-8.84216991944665,-9.10877437111345
"Cacul1",0.137979140229603,0.22547558035102,0.000588799685137698,0.53745104882552,-8.43175612163708,-8.09543190120002,-7.89430507281156,-8.22250995719372
"Rsbn1",0.120130840446398,0.230536125632063,0.000596873805120968,0.467532318269171,-8.17954839652985,-8.136295654725,-8.1205445345831,-8.60382797299417
"Spatc1l",0.140120856835397,0.229314926961997,0.000625253485001753,0.543749784631931,-7.87767182726709,-8.02753889177165,-8.10842576881258,-8.42142161189902
"Zcchc2",0.230804785106967,0.490232291806453,0.000656517475147833,0.892913231109835,-8.88619723627031,-9.50406484714304,-9.77911046738014,-10.0251366994942
"Sox30",0.136009777118535,0.225629853809192,0.000662989480999077,0.525854827716518,-8.41443212643348,-8.10416165344923,-7.88857729871696,-8.00421653526558
"Herc4",0.145723881941299,0.249194635655245,0.000678624749431034,0.562583133576725,-9.49141959982293,-9.5685058741784,-9.00592274060168,-9.37332493271449
"Ubxn4",0.115318568482551,0.225297118688768,0.00068729067536788,0.444842419934535,-7.50031497252999,-7.80531959593096,-7.94515739246452,-8.00531249390546
"Dnal4",0.19708634610061,0.403759749429986,0.000701481514888691,0.759276960213228,-8.51079343065455,-8.8077085406538,-9.27007039086778,-9.37439494131239
"Plekha6",0.221004520183996,0.349532128906491,0.000713900302018011,0.850472102814576,-9.71255699600915,-9.22198724958968,-8.86208489319457,-9.21363200126343
"Zfp217",0.172499006231688,0.314100183845274,0.000737012079132793,0.662464719861559,-8.87882781533162,-8.31438633100799,-8.21636309547006,-8.23808516736239
"R3hcc1",0.167578807500019,0.271158041216,0.000738806679999371,0.643469149669924,-8.09181028873173,-8.29774429040141,-8.45337874812406,-8.73527943840165
"Smpd3",0.179592603146612,0.289949604113154,0.000780729976898709,0.687162286169796,-8.76992336281334,-8.57049768917846,-8.81110344087729,-9.25765997534826
"Kpna4",0.145493164609352,0.324034006528141,0.000797675127706565,0.555920150616286,-9.24006570987861,-9.07669493581629,-8.74378280069302,-8.52077478520001
"Cep112",0.145650065780122,0.251158427255206,0.000803358418860256,0.556264613672178,-7.62828920821765,-7.51739354030385,-7.46316553643364,-8.01943015010581
"Mlec",0.223395360128338,0.399860334751036,0.000816186062109203,0.852314872736674,-8.71988277562435,-9.13079984200523,-9.57219764836103,-9.53472769332281
"Eps8l3",0.217598086794792,0.364405605913449,0.000818631759564425,0.830035901259189,-9.36747683381258,-9.21286241444403,-10.0428983157032,-9.64870738820519
"Ccnb2",0.121970870520715,0.196997489661543,0.000854818979648897,0.463957758879548,-8.35903910700354,-8.22153729272215,-8.36043354486906,-8.6854950516017
"Srp9",0.134784459416671,0.271367719885665,0.000890650010841654,0.511326690469348,-8.55178029490015,-8.86326863911016,-8.93176258664815,-8.35194194864081
"Myl10",0.286722373185241,0.443658722036512,0.000943080283133391,1.08365064858829,-8.79785539312395,-9.3786642219401,-9.40849252099521,-9.88150604171224
"Arpc2",0.188817303206181,0.306058887932815,0.000947696313856383,0.713394480910685,-7.85979880329016,-8.10725314323618,-8.33753767777098,-8.57319328420085
"Rpgr",0.171823307037839,0.264679339417219,0.000993552778263407,0.64716210558251,-8.99339455057141,-8.6992858849769,-8.69499912072401,-8.3462324449889
"Fbxo30",0.128854719971176,0.27477793356599,0.00100469966466799,0.484964309826227,-8.0751370141961,-8.23031118430733,-8.71527549413356,-8.27199482567753
"Ttbk2",0.148969215148838,0.41350645891683,0.00101564452234015,0.560264708503984,-9.65199780063257,-9.21334491449983,-9.29706376494853,-8.65308020599585
"Acsl6",0.262183473231592,0.518753432029219,0.00102185066962557,0.985657515342357,-8.88133423514394,-9.18029573560916,-9.8669917504863,-9.93829453587913
"Leo1",0.159944710799895,0.345150029265276,0.00103974946746543,0.600603922891997,-9.73048106858259,-9.51664097635622,-9.35516087531728,-8.91603705346423
"Usp4",0.233024384436908,0.406639094513579,0.00105114650342042,0.874386905074719,-8.79843931068589,-9.14059227418472,-9.67282621576061,-9.58301817643046
"Mipep",0.119832064565908,0.192832657315797,0.00105485162396413,0.449545060369885,-8.05509146741822,-7.84145927306473,-7.60554640704834,-7.95193167555878
"Lrrc72",0.159562943340141,0.281315173357486,0.00106268120011555,0.598297963628237,-9.37082071763779,-9.37594416231295,-9.14213479534837,-8.77764619868472
"Aurkaip1",0.152743036027151,0.258918866484841,0.00107526143822145,0.572275042102993,-9.05160816100285,-9.13686482301228,-9.03581461977327,-8.56458978090929
"Trim24",0.241495161886926,0.380116064734643,0.00112533323021013,0.902036137997326,-8.25102689108198,-8.52683152075597,-8.7342941901753,-9.15306302907931
"Lztfl1",0.145507273944841,0.40307852570806,0.00114700168701898,0.542802072869183,-8.75625461078135,-8.93871964606639,-9.48152171893557,-9.5787938381348
"Dgka",0.166105768278265,0.258990311625094,0.00115257895096166,0.619439921887903,-7.76550014696192,-7.97988086149407,-7.9769540544621,-8.38494006884983
"Hipk4",0.192341310760275,0.316528410580387,0.00116344117021239,0.716822438015285,-8.50870085297844,-8.65862546299973,-8.93750088252903,-9.22552329099373
"Cep72",0.123411554798142,0.362332037442996,0.00137544896055841,0.454697602276399,-8.45596156829877,-8.64722183637241,-9.1019194386488,-9.21622196834716
"Ints6",0.129079561865863,0.230811176883947,0.00147626150665081,0.473249985033396,-8.84132144954788,-8.82190424002963,-8.74486546231014,-8.34865425499624
"Catsper3",0.13297368443365,0.220014767506002,0.001487385314904,0.487271724574056,-8.90052486456383,-8.67129340194692,-8.41325313998977,-8.47420072692424
"Tmc5",0.165555298484443,0.29696544329526,0.00150891855773416,0.606055145211327,-8.4430285891207,-8.47828451139252,-8.59003534030115,-9.08433965660385
"Gpatch2",0.137291424244081,0.297912728506733,0.00152525498755107,0.502209521283561,-9.03422519184338,-8.93220166278988,-8.52308734355046,-8.42999214150632
"Fndc3a",0.193677136470428,0.345724552660026,0.0015292316260429,0.708338130887752,-8.61838308429466,-8.66581500923664,-8.87050904084387,-9.37415314012439
"Ell2",0.199561729548269,0.313303630175644,0.00154483025779051,0.729340474148925,-8.97330089674898,-8.63566455582576,-8.4243494015409,-8.24396042260006
"Scaper",0.211613326182509,0.323522855283796,0.00154494408422945,0.773381578166608,-8.19612810507777,-8.45540337366584,-8.96950968324438,-8.46624408323095
"Oxct1",0.221346970967203,0.347913599854449,0.00156797387896468,0.808114351121869,-9.25995049337312,-8.65464488666011,-8.45183614225125,-8.6756345620901
"Ubr5",0.233105059750931,0.349499363689098,0.00157007345586768,0.850961779130584,-8.43148691223083,-8.93403554793097,-8.90637247138406,-9.28244869136141
"Etfb",0.228955837515863,0.342245567946252,0.0017125359342125,0.830693733371689,-8.89858987069064,-9.22139708696866,-9.72928360406233,-9.31277720063754
"Alkbh3",0.113083550732387,0.169446883473865,0.001965472494172,0.406247431152412,-8.89539846051958,-9.05800725578474,-8.65175982463233,-8.81037764738939
"Rwdd2a",0.126075779418659,0.39120001240708,0.00199021540072364,0.452510368295609,-8.62092874569303,-8.7675931185216,-9.22010348681721,-9.46285661683165
"Rnf216",0.187617530232394,0.293963407626244,0.00201004625121204,0.672910482625875,-9.12939414752359,-8.69069144757207,-8.57313440171202,-8.45648366489772
"Cbll1",0.196358513328075,0.489103728277724,0.00204064339050358,0.703486686173905,-9.37378447155895,-9.55415804522761,-10.2576447314015,-10.3411246573155
"Ndufa5",0.126208835432502,0.193905739606237,0.00209743858279676,0.451258376242071,-8.01236197797862,-7.75297703167692,-7.6587383483499,-7.56110360173655
"Mfap3l",0.112638606283115,0.202289731914378,0.00211151810311572,0.402540983765468,-8.29453067945228,-7.89198969568681,-8.16820018866967,-7.89314825827606
"Ctdp1",0.129634661291659,0.218103845313209,0.00211803874169947,0.463175829208136,-8.16016258479567,-8.55944497787036,-8.62333841400381,-8.59684344089676
"Cfap44",0.142141073387401,0.240735847773339,0.00223164787985519,0.505913011796947,-8.78283230491334,-8.74944248261081,-9.25535549440775,-9.06459877769858
"Ntan1",0.202636742690377,0.301906392602313,0.00234876858728095,0.718504141373923,-9.52526469491848,-9.08147827076281,-8.80676055354456,-9.01920752155026
"Enah",0.169544603668138,0.297529431796285,0.00242393596050805,0.599757923937991,-8.09292658880837,-8.14307078803146,-8.39966045780142,-8.74282871196945
"Spag8",0.199062112093358,0.300226907599449,0.00245593956368229,0.703485223661293,-8.47524832357826,-8.6995425811496,-8.91170425218425,-9.17873354723955
"Dot1l",0.216273765187341,0.375477359134037,0.00246854700551413,0.764018440075084,-8.82342413113054,-8.8844442978365,-9.13657699072786,-9.64846273791158
"Rmnd5b",0.387282251100044,0.656338866140537,0.00247018193741599,1.36806291998495,-9.26469391685027,-9.29612375822608,-9.88443815475589,-10.664186678211
"Ythdc1",0.206806185390589,0.310637381654986,0.00247597899996066,0.730408451856022,-8.94468707864373,-9.67509553049975,-9.49394472360062,-9.38560542144922
"Ubp1",0.13224071798671,0.227996147937104,0.00250892106757838,0.466591985325561,-8.64296578197531,-8.17637379664975,-8.16037772557398,-8.23968808241135
"Rec8",0.136529256032115,0.250370264219687,0.00254901749248138,0.481150209601131,-8.41997908601583,-8.50856704942286,-8.64913905550962,-8.98971725902399
"Pfkp",0.227937748232607,0.342202078850718,0.00256790971035548,0.80284179756673,-8.56401011589272,-8.75817139779453,-8.87349385483678,-9.36685191345945
"Dpy19l2",0.15665196901235,0.583987806340039,0.00261655665598726,0.550979381066337,-9.13740460009524,-9.0987175142236,-9.64969689528993,-10.3497570701802
"Nol4l",0.185929498401746,0.287387972654323,0.00262802754741465,0.653738978835918,-8.49354403089724,-8.54628515461207,-9.02760830950131,-8.37386933066539
"Isg20",0.121612307347881,0.203610395875774,0.00266283844080784,0.427170917817717,-7.88090294203394,-7.64385274562995,-7.61976904026742,-8.04693995808514
"Grip1",0.264090616068047,0.404663572160851,0.00269888526419404,0.926690957068951,-9.68808273482123,-9.07346241542029,-8.76139177775227,-9.42364128422848
"Mdm2",0.162850394814984,0.240977060867797,0.00278221913059218,0.570121694165808,-8.61432067989545,-8.32051778723888,-8.04419898572964,-8.20176914989154
"Ppp1r36",0.207409660040897,0.300984642040562,0.00278916196813972,0.725981104954471,-8.32514522018756,-8.57689188513284,-9.05112632514203,-8.64999187085272
"Cab39l",0.127751509420091,0.21237706088655,0.00280031833529915,0.447023460639107,-8.87521523642794,-8.95354972604876,-8.60972511735337,-8.50652626540965
